PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ExpectedDeliveryDate,SupplierReference,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,Right_LastEditedBy
54,4,1/19/2019,7,1/31/2019,293092,270,77,9,"""The Gu"" red shirt XML tag t-shirt (White) XXS",9,6,84.0,4
55,5,1/19/2019,10,1/31/2019,8803922,271,24,31,DBA joke mug - I will get you in order (White),31,7,4.5,4
56,4,1/21/2019,7,1/28/2019,293092,272,77,18,"""The Gu"" red shirt XML tag t-shirt (White) XXS",18,6,84.0,4
56,4,1/21/2019,7,1/28/2019,293092,273,78,37,"""The Gu"" red shirt XML tag t-shirt (White) XS",37,6,84.0,4
56,4,1/21/2019,7,1/28/2019,293092,274,86,26,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",26,6,96.0,4
56,4,1/21/2019,7,1/28/2019,293092,275,95,13,"""The Gu"" red shirt XML tag t-shirt (Black) XL",13,6,90.0,4
56,4,1/21/2019,7,1/28/2019,293092,276,98,1,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1,6,96.0,4
57,4,1/22/2019,7,1/29/2019,293092,277,77,29,"""The Gu"" red shirt XML tag t-shirt (White) XXS",29,6,84.0,18
57,4,1/22/2019,7,1/29/2019,293092,278,78,36,"""The Gu"" red shirt XML tag t-shirt (White) XS",36,6,84.0,18
57,4,1/22/2019,7,1/29/2019,293092,279,86,25,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",25,6,96.0,18
57,4,1/22/2019,7,1/29/2019,293092,280,95,11,"""The Gu"" red shirt XML tag t-shirt (Black) XL",11,6,90.0,18
58,4,1/23/2019,7,1/30/2019,293092,281,77,28,"""The Gu"" red shirt XML tag t-shirt (White) XXS",28,6,84.0,10
58,4,1/23/2019,7,1/30/2019,293092,282,78,49,"""The Gu"" red shirt XML tag t-shirt (White) XS",49,6,84.0,10
58,4,1/23/2019,7,1/30/2019,293092,283,86,24,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",24,6,96.0,10
58,4,1/23/2019,7,1/30/2019,293092,284,95,23,"""The Gu"" red shirt XML tag t-shirt (Black) XL",23,6,90.0,10
58,4,1/23/2019,7,1/30/2019,293092,285,98,7,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",7,6,96.0,10
59,4,1/24/2019,7,1/31/2019,293092,286,77,27,"""The Gu"" red shirt XML tag t-shirt (White) XXS",27,6,84.0,9
59,4,1/24/2019,7,1/31/2019,293092,287,78,48,"""The Gu"" red shirt XML tag t-shirt (White) XS",48,6,84.0,9
59,4,1/24/2019,7,1/31/2019,293092,288,86,28,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",28,6,96.0,9
59,4,1/24/2019,7,1/31/2019,293092,289,95,33,"""The Gu"" red shirt XML tag t-shirt (Black) XL",33,6,90.0,9
59,4,1/24/2019,7,1/31/2019,293092,290,98,25,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",25,6,96.0,9
6,12,1/1/2019,7,1/15/2019,237408032,90,2,83,USB rocket launcher (Gray),83,7,9.5,6
6,12,1/1/2019,7,1/15/2019,237408032,91,5,99,USB food flash drive - hamburger,99,7,12.0,6
6,12,1/1/2019,7,1/15/2019,237408032,92,6,98,USB food flash drive - hot dog,98,7,12.0,6
6,12,1/1/2019,7,1/15/2019,237408032,93,7,102,USB food flash drive - pizza slice,102,7,12.0,6
6,12,1/1/2019,7,1/15/2019,237408032,94,9,96,USB food flash drive - banana,96,7,12.0,6
60,4,1/25/2019,7,2/1/2019,293092,291,77,26,"""The Gu"" red shirt XML tag t-shirt (White) XXS",26,6,84.0,6
60,4,1/25/2019,7,2/1/2019,293092,292,78,47,"""The Gu"" red shirt XML tag t-shirt (White) XS",47,6,84.0,6
60,4,1/25/2019,7,2/1/2019,293092,293,86,27,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",27,6,96.0,6
60,4,1/25/2019,7,2/1/2019,293092,294,95,37,"""The Gu"" red shirt XML tag t-shirt (Black) XL",37,6,90.0,6
60,4,1/25/2019,7,2/1/2019,293092,295,98,24,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",24,6,96.0,6
61,4,1/26/2019,7,2/9/2019,293092,296,77,8,"""The Gu"" red shirt XML tag t-shirt (White) XXS",8,6,84.0,6
61,4,1/26/2019,7,2/9/2019,293092,297,86,11,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",11,6,96.0,6
61,4,1/26/2019,7,2/9/2019,293092,298,95,8,"""The Gu"" red shirt XML tag t-shirt (Black) XL",8,6,90.0,6
62,10,1/26/2019,8,2/9/2019,ML0300202,299,75,43,Ride on big wheel monster truck (Black) 1/12 scale,43,7,205.0,6
63,4,1/28/2019,7,2/17/2019,293092,300,77,33,"""The Gu"" red shirt XML tag t-shirt (White) XXS",33,6,84.0,18
63,4,1/28/2019,7,2/17/2019,293092,301,78,48,"""The Gu"" red shirt XML tag t-shirt (White) XS",48,6,84.0,18
63,4,1/28/2019,7,2/17/2019,293092,302,86,35,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",35,6,96.0,18
63,4,1/28/2019,7,2/17/2019,293092,303,95,47,"""The Gu"" red shirt XML tag t-shirt (Black) XL",47,6,90.0,18
63,4,1/28/2019,7,2/17/2019,293092,304,98,21,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",21,6,96.0,18
64,7,1/28/2019,2,2/17/2019,BC0280982,305,204,6,Tape dispenser (Red),6,7,170.0,18
65,4,1/29/2019,7,2/18/2019,293092,306,77,44,"""The Gu"" red shirt XML tag t-shirt (White) XXS",44,6,84.0,10
65,4,1/29/2019,7,2/18/2019,293092,307,78,46,"""The Gu"" red shirt XML tag t-shirt (White) XS",46,6,84.0,10
65,4,1/29/2019,7,2/18/2019,293092,308,80,2,"""The Gu"" red shirt XML tag t-shirt (White) M",2,6,84.0,10
65,4,1/29/2019,7,2/18/2019,293092,309,86,36,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",36,6,96.0,10
65,4,1/29/2019,7,2/18/2019,293092,310,95,47,"""The Gu"" red shirt XML tag t-shirt (Black) XL",47,6,90.0,10
65,4,1/29/2019,7,2/18/2019,293092,311,98,46,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",46,6,96.0,10
66,7,1/29/2019,2,2/18/2019,BC0280982,312,204,2,Tape dispenser (Red),2,7,170.0,10
67,4,1/30/2019,7,2/6/2019,293092,313,77,50,"""The Gu"" red shirt XML tag t-shirt (White) XXS",50,6,84.0,8
67,4,1/30/2019,7,2/6/2019,293092,314,78,50,"""The Gu"" red shirt XML tag t-shirt (White) XS",50,6,84.0,8
67,4,1/30/2019,7,2/6/2019,293092,315,86,36,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",36,6,96.0,8
67,4,1/30/2019,7,2/6/2019,293092,316,95,45,"""The Gu"" red shirt XML tag t-shirt (Black) XL",45,6,90.0,8
67,4,1/30/2019,7,2/6/2019,293092,317,98,48,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",48,6,96.0,8
68,4,1/31/2019,7,2/7/2019,293092,318,77,57,"""The Gu"" red shirt XML tag t-shirt (White) XXS",57,6,84.0,12
68,4,1/31/2019,7,2/7/2019,293092,319,78,53,"""The Gu"" red shirt XML tag t-shirt (White) XS",53,6,84.0,12
68,4,1/31/2019,7,2/7/2019,293092,320,80,7,"""The Gu"" red shirt XML tag t-shirt (White) M",7,6,84.0,12
68,4,1/31/2019,7,2/7/2019,293092,321,86,35,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",35,6,96.0,12
68,4,1/31/2019,7,2/7/2019,293092,322,95,43,"""The Gu"" red shirt XML tag t-shirt (Black) XL",43,6,90.0,12
68,4,1/31/2019,7,2/7/2019,293092,323,98,56,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",56,6,96.0,12
7,4,1/2/2019,7,1/22/2019,293092,95,77,6,"""The Gu"" red shirt XML tag t-shirt (White) XXS",6,6,84.0,5
7,4,1/2/2019,7,1/22/2019,293092,96,79,4,"""The Gu"" red shirt XML tag t-shirt (White) S",4,6,84.0,5
7,4,1/2/2019,7,1/22/2019,293092,97,82,3,"""The Gu"" red shirt XML tag t-shirt (White) XL",3,6,90.0,5
7,4,1/2/2019,7,1/22/2019,293092,98,87,5,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",5,6,96.0,5
7,4,1/2/2019,7,1/22/2019,293092,99,90,6,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",6,6,84.0,5
7,4,1/2/2019,7,1/22/2019,293092,100,91,6,"""The Gu"" red shirt XML tag t-shirt (Black) XS",6,6,84.0,5
7,4,1/2/2019,7,1/22/2019,293092,101,93,14,"""The Gu"" red shirt XML tag t-shirt (Black) M",14,6,84.0,5
7,4,1/2/2019,7,1/22/2019,293092,102,95,1,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1,6,90.0,5
7,4,1/2/2019,7,1/22/2019,293092,103,96,19,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",19,6,90.0,5
7,4,1/2/2019,7,1/22/2019,293092,104,97,24,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",24,6,96.0,5
7,4,1/2/2019,7,1/22/2019,293092,105,103,9,Alien officer hoodie (Black) XXL,9,7,17.0,5
7,4,1/2/2019,7,1/22/2019,293092,106,105,14,Alien officer hoodie (Black) 4XL,14,7,17.0,5
7,4,1/2/2019,7,1/22/2019,293092,107,107,8,Superhero action jacket (Blue) 3XS,8,7,19.0,5
7,4,1/2/2019,7,1/22/2019,293092,108,112,8,Superhero action jacket (Blue) L,8,7,22.0,5
7,4,1/2/2019,7,1/22/2019,293092,109,116,8,Superhero action jacket (Blue) 4XL,8,7,24.0,5
7,4,1/2/2019,7,1/22/2019,293092,110,117,10,Superhero action jacket (Blue) 5XL,10,7,24.0,5
7,4,1/2/2019,7,1/22/2019,293092,111,118,31,Dinosaur battery-powered slippers (Green) S,31,7,8.0,5
7,4,1/2/2019,7,1/22/2019,293092,112,130,32,Furry gorilla with big eyes slippers (Black) S,32,7,8.0,5
7,4,1/2/2019,7,1/22/2019,293092,113,133,30,Furry gorilla with big eyes slippers (Black) XL,30,7,8.5,5
7,4,1/2/2019,7,1/22/2019,293092,114,137,25,Animal with big feet slippers (Brown) XL,25,7,8.5,5
8,5,1/2/2019,10,1/22/2019,8803922,115,28,29,DBA joke mug - two types of DBAs (White),29,7,4.5,5
8,5,1/2/2019,10,1/22/2019,8803922,116,29,42,DBA joke mug - two types of DBAs (Black),42,7,4.5,5
8,5,1/2/2019,10,1/22/2019,8803922,117,38,31,Developer joke mug - inheritance is the OO way to become wealthy (White),31,7,4.5,5
8,5,1/2/2019,10,1/22/2019,8803922,118,46,44,Developer joke mug - a foo walks into a bar (White),44,7,4.5,5
9,7,1/2/2019,2,1/22/2019,BC0280982,119,154,8,Medium sized bubblewrap roll 20m,8,7,100.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,120,160,15,20 mm Double sided bubble wrap 20m,15,7,150.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,121,178,5,Shipping carton (Brown) 500x310x310mm,5,7,27.5,5
9,7,1/2/2019,2,1/22/2019,BC0280982,122,186,11,Shipping carton (Brown) 457x457x457mm,11,7,27.5,5
9,7,1/2/2019,2,1/22/2019,BC0280982,123,188,7,3 kg Courier post bag (White) 300x190x95mm,7,7,9.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,124,189,9,Clear packaging tape 48mmx75m,9,7,44.2,5
9,7,1/2/2019,2,1/22/2019,BC0280982,125,193,2,Black and orange glass with care despatch tape 48mmx75m,2,7,38.4,5
9,7,1/2/2019,2,1/22/2019,BC0280982,126,196,16,Black and orange handle with care despatch tape  48mmx100m,16,7,48.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,127,199,3,Black and yellow heavy despatch tape  48mmx75m,3,7,36.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,128,200,2,Black and yellow heavy despatch tape 48mmx100m,2,7,57.6,5
9,7,1/2/2019,2,1/22/2019,BC0280982,129,203,3,Tape dispenser (Black),3,7,170.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,130,205,11,Tape dispenser (Blue),11,7,170.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,131,207,13,Permanent marker blue 5mm nib (Blue) 5mm,13,7,20.4,5
9,7,1/2/2019,2,1/22/2019,BC0280982,132,211,16,Small 9mm replacement blades 9mm,16,7,26.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,133,212,15,Large  replacement blades 18mm,15,7,20.5,5
9,7,1/2/2019,2,1/22/2019,BC0280982,134,214,11,Air cushion film 200mmx200mm 325m,11,7,54.0,5
9,7,1/2/2019,2,1/22/2019,BC0280982,135,216,5,Void fill 100 L bag (White) 100L,5,7,60.0,5
805,4,5/1/2020,7,5/21/2020,293092,3080,77,1130,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1130,6,84.0,19
805,4,5/1/2020,7,5/21/2020,293092,3081,78,1216,"""The Gu"" red shirt XML tag t-shirt (White) XS",1216,6,84.0,19
805,4,5/1/2020,7,5/21/2020,293092,3082,80,544,"""The Gu"" red shirt XML tag t-shirt (White) M",544,6,84.0,19
805,4,5/1/2020,7,5/21/2020,293092,3083,86,1193,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1193,6,96.0,19
805,4,5/1/2020,7,5/21/2020,293092,3084,95,692,"""The Gu"" red shirt XML tag t-shirt (Black) XL",692,6,90.0,19
805,4,5/1/2020,7,5/21/2020,293092,3085,98,1367,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1367,6,96.0,19
806,7,5/1/2020,2,5/21/2020,BC0280982,3086,193,707,Black and orange glass with care despatch tape 48mmx75m,707,7,38.4,19
806,7,5/1/2020,2,5/21/2020,BC0280982,3087,204,915,Tape dispenser (Red),915,7,170.0,19
807,4,5/2/2020,7,5/22/2020,293092,3088,77,1144,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1144,6,84.0,15
807,4,5/2/2020,7,5/22/2020,293092,3089,78,1216,"""The Gu"" red shirt XML tag t-shirt (White) XS",1216,6,84.0,15
807,4,5/2/2020,7,5/22/2020,293092,3090,80,549,"""The Gu"" red shirt XML tag t-shirt (White) M",549,6,84.0,15
807,4,5/2/2020,7,5/22/2020,293092,3091,86,1198,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1198,6,96.0,15
807,4,5/2/2020,7,5/22/2020,293092,3092,95,699,"""The Gu"" red shirt XML tag t-shirt (Black) XL",699,6,90.0,15
807,4,5/2/2020,7,5/22/2020,293092,3093,98,1369,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1369,6,96.0,15
808,7,5/2/2020,2,5/22/2020,BC0280982,3094,193,705,Black and orange glass with care despatch tape 48mmx75m,705,7,38.4,15
808,7,5/2/2020,2,5/22/2020,BC0280982,3095,204,922,Tape dispenser (Red),922,7,170.0,15
809,4,5/3/2020,7,5/23/2020,293092,3096,77,22,"""The Gu"" red shirt XML tag t-shirt (White) XXS",22,6,84.0,15
809,4,5/3/2020,7,5/23/2020,293092,3097,86,9,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",9,6,96.0,15
809,4,5/3/2020,7,5/23/2020,293092,3098,95,24,"""The Gu"" red shirt XML tag t-shirt (Black) XL",24,6,90.0,15
809,4,5/3/2020,7,5/23/2020,293092,3099,98,11,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",11,6,96.0,15
810,7,5/3/2020,2,5/23/2020,BC0280982,3100,193,5,Black and orange glass with care despatch tape 48mmx75m,5,7,38.4,15
810,7,5/3/2020,2,5/23/2020,BC0280982,3101,204,10,Tape dispenser (Red),10,7,170.0,15
811,4,5/5/2020,7,5/25/2020,293092,3102,77,1172,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1172,6,84.0,10
811,4,5/5/2020,7,5/25/2020,293092,3103,78,1212,"""The Gu"" red shirt XML tag t-shirt (White) XS",1212,6,84.0,10
811,4,5/5/2020,7,5/25/2020,293092,3104,80,552,"""The Gu"" red shirt XML tag t-shirt (White) M",552,6,84.0,10
811,4,5/5/2020,7,5/25/2020,293092,3105,86,1221,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1221,6,96.0,10
811,4,5/5/2020,7,5/25/2020,293092,3106,95,719,"""The Gu"" red shirt XML tag t-shirt (Black) XL",719,6,90.0,10
811,4,5/5/2020,7,5/25/2020,293092,3107,98,1386,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1386,6,96.0,10
812,7,5/5/2020,2,5/25/2020,BC0280982,3108,193,721,Black and orange glass with care despatch tape 48mmx75m,721,7,38.4,10
812,7,5/5/2020,2,5/25/2020,BC0280982,3109,204,932,Tape dispenser (Red),932,7,170.0,10
813,4,5/6/2020,7,5/26/2020,293092,3110,77,1179,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1179,6,84.0,6
813,4,5/6/2020,7,5/26/2020,293092,3111,78,1213,"""The Gu"" red shirt XML tag t-shirt (White) XS",1213,6,84.0,6
813,4,5/6/2020,7,5/26/2020,293092,3112,80,548,"""The Gu"" red shirt XML tag t-shirt (White) M",548,6,84.0,6
813,4,5/6/2020,7,5/26/2020,293092,3113,86,1221,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1221,6,96.0,6
813,4,5/6/2020,7,5/26/2020,293092,3114,95,715,"""The Gu"" red shirt XML tag t-shirt (Black) XL",715,6,90.0,6
813,4,5/6/2020,7,5/26/2020,293092,3115,98,1389,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1389,6,96.0,6
814,7,5/6/2020,2,5/26/2020,BC0280982,3116,193,719,Black and orange glass with care despatch tape 48mmx75m,719,7,38.4,6
814,7,5/6/2020,2,5/26/2020,BC0280982,3117,204,935,Tape dispenser (Red),935,7,170.0,6
815,4,5/7/2020,7,5/27/2020,293092,3118,77,1197,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1197,6,84.0,11
815,4,5/7/2020,7,5/27/2020,293092,3119,78,1211,"""The Gu"" red shirt XML tag t-shirt (White) XS",1211,6,84.0,11
815,4,5/7/2020,7,5/27/2020,293092,3120,80,544,"""The Gu"" red shirt XML tag t-shirt (White) M",544,6,84.0,11
815,4,5/7/2020,7,5/27/2020,293092,3121,86,1219,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1219,6,96.0,11
815,4,5/7/2020,7,5/27/2020,293092,3122,95,732,"""The Gu"" red shirt XML tag t-shirt (Black) XL",732,6,90.0,11
815,4,5/7/2020,7,5/27/2020,293092,3123,98,1391,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1391,6,96.0,11
816,7,5/7/2020,2,5/27/2020,BC0280982,3124,193,735,Black and orange glass with care despatch tape 48mmx75m,735,7,38.4,11
816,7,5/7/2020,2,5/27/2020,BC0280982,3125,204,933,Tape dispenser (Red),933,7,170.0,11
817,4,5/8/2020,7,5/28/2020,293092,3126,77,1204,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1204,6,84.0,2
817,4,5/8/2020,7,5/28/2020,293092,3127,78,1209,"""The Gu"" red shirt XML tag t-shirt (White) XS",1209,6,84.0,2
817,4,5/8/2020,7,5/28/2020,293092,3128,80,553,"""The Gu"" red shirt XML tag t-shirt (White) M",553,6,84.0,2
817,4,5/8/2020,7,5/28/2020,293092,3129,86,1235,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1235,6,96.0,2
817,4,5/8/2020,7,5/28/2020,293092,3130,95,728,"""The Gu"" red shirt XML tag t-shirt (Black) XL",728,6,90.0,2
817,4,5/8/2020,7,5/28/2020,293092,3131,98,1390,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1390,6,96.0,2
818,7,5/8/2020,2,5/28/2020,BC0280982,3132,193,742,Black and orange glass with care despatch tape 48mmx75m,742,7,38.4,2
818,7,5/8/2020,2,5/28/2020,BC0280982,3133,204,931,Tape dispenser (Red),931,7,170.0,2
819,4,5/9/2020,7,5/29/2020,293092,3134,77,1222,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1222,6,84.0,20
819,4,5/9/2020,7,5/29/2020,293092,3135,78,1222,"""The Gu"" red shirt XML tag t-shirt (White) XS",1222,6,84.0,20
819,4,5/9/2020,7,5/29/2020,293092,3136,80,550,"""The Gu"" red shirt XML tag t-shirt (White) M",550,6,84.0,20
819,4,5/9/2020,7,5/29/2020,293092,3137,86,1246,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1246,6,96.0,20
819,4,5/9/2020,7,5/29/2020,293092,3138,95,727,"""The Gu"" red shirt XML tag t-shirt (Black) XL",727,6,90.0,20
819,4,5/9/2020,7,5/29/2020,293092,3139,98,1391,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1391,6,96.0,20
820,7,5/9/2020,2,5/29/2020,BC0280982,3140,193,750,Black and orange glass with care despatch tape 48mmx75m,750,7,38.4,20
820,7,5/9/2020,2,5/29/2020,BC0280982,3141,204,929,Tape dispenser (Red),929,7,170.0,20
821,4,5/12/2020,7,6/1/2020,293092,3142,77,1220,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1220,6,84.0,13
821,4,5/12/2020,7,6/1/2020,293092,3143,78,1224,"""The Gu"" red shirt XML tag t-shirt (White) XS",1224,6,84.0,13
821,4,5/12/2020,7,6/1/2020,293092,3144,80,555,"""The Gu"" red shirt XML tag t-shirt (White) M",555,6,84.0,13
821,4,5/12/2020,7,6/1/2020,293092,3145,86,1244,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1244,6,96.0,13
821,4,5/12/2020,7,6/1/2020,293092,3146,95,723,"""The Gu"" red shirt XML tag t-shirt (Black) XL",723,6,90.0,13
821,4,5/12/2020,7,6/1/2020,293092,3147,98,1389,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1389,6,96.0,13
822,7,5/12/2020,2,6/1/2020,BC0280982,3148,193,755,Black and orange glass with care despatch tape 48mmx75m,755,7,38.4,13
822,7,5/12/2020,2,6/1/2020,BC0280982,3149,204,927,Tape dispenser (Red),927,7,170.0,13
823,4,5/13/2020,7,6/2/2020,293092,3150,77,1220,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1220,6,84.0,19
823,4,5/13/2020,7,6/2/2020,293092,3151,78,1222,"""The Gu"" red shirt XML tag t-shirt (White) XS",1222,6,84.0,19
823,4,5/13/2020,7,6/2/2020,293092,3152,80,551,"""The Gu"" red shirt XML tag t-shirt (White) M",551,6,84.0,19
823,4,5/13/2020,7,6/2/2020,293092,3153,86,1242,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1242,6,96.0,19
823,4,5/13/2020,7,6/2/2020,293092,3154,95,729,"""The Gu"" red shirt XML tag t-shirt (Black) XL",729,6,90.0,19
823,4,5/13/2020,7,6/2/2020,293092,3155,98,1391,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1391,6,96.0,19
824,7,5/13/2020,2,6/2/2020,BC0280982,3156,193,753,Black and orange glass with care despatch tape 48mmx75m,753,7,38.4,19
824,7,5/13/2020,2,6/2/2020,BC0280982,3157,204,926,Tape dispenser (Red),926,7,170.0,19
825,4,5/14/2020,7,6/3/2020,293092,3158,77,1231,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1231,6,84.0,17
825,4,5/14/2020,7,6/3/2020,293092,3159,78,1220,"""The Gu"" red shirt XML tag t-shirt (White) XS",1220,6,84.0,17
825,4,5/14/2020,7,6/3/2020,293092,3160,80,557,"""The Gu"" red shirt XML tag t-shirt (White) M",557,6,84.0,17
825,4,5/14/2020,7,6/3/2020,293092,3161,86,1242,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1242,6,96.0,17
825,4,5/14/2020,7,6/3/2020,293092,3162,95,732,"""The Gu"" red shirt XML tag t-shirt (Black) XL",732,6,90.0,17
825,4,5/14/2020,7,6/3/2020,293092,3163,98,1394,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1394,6,96.0,17
826,7,5/14/2020,2,6/3/2020,BC0280982,3164,193,755,Black and orange glass with care despatch tape 48mmx75m,755,7,38.4,17
826,7,5/14/2020,2,6/3/2020,BC0280982,3165,204,944,Tape dispenser (Red),944,7,170.0,17
827,4,5/15/2020,7,6/4/2020,293092,3166,77,1231,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1231,6,84.0,10
827,4,5/15/2020,7,6/4/2020,293092,3167,78,1234,"""The Gu"" red shirt XML tag t-shirt (White) XS",1234,6,84.0,10
827,4,5/15/2020,7,6/4/2020,293092,3168,80,553,"""The Gu"" red shirt XML tag t-shirt (White) M",553,6,84.0,10
827,4,5/15/2020,7,6/4/2020,293092,3169,86,1257,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1257,6,96.0,10
827,4,5/15/2020,7,6/4/2020,293092,3170,95,728,"""The Gu"" red shirt XML tag t-shirt (Black) XL",728,6,90.0,10
827,4,5/15/2020,7,6/4/2020,293092,3171,98,1409,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1409,6,96.0,10
828,7,5/15/2020,2,6/4/2020,BC0280982,3172,193,753,Black and orange glass with care despatch tape 48mmx75m,753,7,38.4,10
828,7,5/15/2020,2,6/4/2020,BC0280982,3173,204,942,Tape dispenser (Red),942,7,170.0,10
829,4,5/16/2020,7,6/5/2020,293092,3174,77,1238,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1238,6,84.0,4
829,4,5/16/2020,7,6/5/2020,293092,3175,78,1252,"""The Gu"" red shirt XML tag t-shirt (White) XS",1252,6,84.0,4
829,4,5/16/2020,7,6/5/2020,293092,3176,80,549,"""The Gu"" red shirt XML tag t-shirt (White) M",549,6,84.0,4
829,4,5/16/2020,7,6/5/2020,293092,3177,86,1255,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1255,6,96.0,4
829,4,5/16/2020,7,6/5/2020,293092,3178,95,733,"""The Gu"" red shirt XML tag t-shirt (Black) XL",733,6,90.0,4
829,4,5/16/2020,7,6/5/2020,293092,3179,98,1411,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1411,6,96.0,4
830,7,5/16/2020,2,6/5/2020,BC0280982,3180,193,756,Black and orange glass with care despatch tape 48mmx75m,756,7,38.4,4
830,7,5/16/2020,2,6/5/2020,BC0280982,3181,204,950,Tape dispenser (Red),950,7,170.0,4
831,4,5/17/2020,7,5/31/2020,293092,3182,78,7,"""The Gu"" red shirt XML tag t-shirt (White) XS",7,6,84.0,4
831,4,5/17/2020,7,5/31/2020,293092,3183,80,14,"""The Gu"" red shirt XML tag t-shirt (White) M",14,6,84.0,4
832,7,5/17/2020,2,5/31/2020,BC0280982,3184,193,10,Black and orange glass with care despatch tape 48mmx75m,10,7,38.4,4
833,4,5/19/2020,7,6/8/2020,293092,3185,77,1253,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1253,6,84.0,2
833,4,5/19/2020,7,6/8/2020,293092,3186,78,1277,"""The Gu"" red shirt XML tag t-shirt (White) XS",1277,6,84.0,2
833,4,5/19/2020,7,6/8/2020,293092,3187,80,572,"""The Gu"" red shirt XML tag t-shirt (White) M",572,6,84.0,2
833,4,5/19/2020,7,6/8/2020,293092,3188,86,1262,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1262,6,96.0,2
833,4,5/19/2020,7,6/8/2020,293092,3189,95,729,"""The Gu"" red shirt XML tag t-shirt (Black) XL",729,6,90.0,2
833,4,5/19/2020,7,6/8/2020,293092,3190,98,1409,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1409,6,96.0,2
834,7,5/19/2020,2,6/8/2020,BC0280982,3191,193,775,Black and orange glass with care despatch tape 48mmx75m,775,7,38.4,2
